TIME,RPM SETPOINT,CTRL OUT,PUMP SPEED,INLET PRESSURE,OUTLET PRESSURE,OUTLET FLOW,OUTLET FLUID TEMPERATURE,PUMP TEMPERATURE
540.1,2250.0,75.197,2249.84,5.766,26.691,41.157,49.825,65.479
540.2,2250.0,75.035,2250.664,5.815,26.089,42.575,49.851,65.541
540.3,2250.0,74.976,2250.749,5.848,26.551,41.444,49.817,65.555
540.4,2250.0,74.969,2250.283,5.857,27.876,42.895,49.857,65.565
540.5,2250.0,75.001,2248.602,5.826,26.739,43.044,49.845,65.505
540.6,2250.0,75.121,2250.422,5.866,27.074,41.439,49.842,65.525
540.7,2250.0,74.993,2251.32,5.803,27.49,41.237,49.881,65.475
540.8,2250.0,74.927,2250.487,5.776,28.134,39.237,49.913,65.448
540.9,2250.0,74.985,2248.969,5.8,28.967,37.361,49.885,65.476
541.0,2250.0,75.093,2251.129,5.819,28.672,35.895,49.867,65.48
541.1,2250.0,74.94,2250.207,5.844,29.617,35.902,49.838,65.498
541.2,2250.0,75.004,2248.965,5.836,30.259,37.591,49.823,65.505
541.3,2250.0,75.093,2251.076,5.857,31.044,37.349,49.815,65.453
541.4,2250.0,74.943,2251.325,5.797,32.158,36.383,49.855,65.45
541.5,2250.0,74.923,2249.021,5.816,33.076,36.41,49.847,65.435
541.6,2250.0,75.086,2250.741,5.77,33.329,34.868,49.806,65.413
541.7,2250.0,74.965,2248.98,5.759,33.926,34.942,49.806,65.378
541.8,2250.0,75.09,2251.1,5.797,33.94,36.19,49.814,65.349
541.9,2250.0,74.939,2249.762,5.789,34.707,36.045,49.784,65.349
542.0,2250.0,75.033,2249.179,5.751,33.87,36.495,49.76,65.365
542.1,2250.0,75.076,2247.666,5.786,32.555,37.246,49.776,65.315
542.2,2250.0,75.186,2248.659,5.761,32.482,36.286,49.817,65.279
542.3,2250.0,75.119,2248.659,5.755,33.012,36.626,49.776,65.279
542.4,2250.0,75.121,2247.934,5.741,33.504,35.762,49.79,65.268
542.5,2250.0,75.175,2250.874,5.701,34.417,35.686,49.79,65.276
542.6,2250.0,74.968,2249.531,5.647,33.019,35.195,49.818,65.274
542.7,2250.0,75.063,2250.45,5.679,34.228,34.063,49.86,65.261
542.8,2250.0,74.998,2249.312,5.727,34.263,33.852,49.891,65.261
542.9,2250.0,75.079,2248.454,5.698,33.071,33.973,49.882,65.221
543.0,2250.0,75.141,2249.721,5.712,32.808,33.59,49.883,65.245
543.1,2250.0,75.053,2251.122,5.726,31.707,33.837,49.885,65.238
543.2,2250.0,74.953,2249.144,5.763,30.381,34.812,49.92,65.195
543.3,2250.0,75.093,2251.258,5.74,29.93,33.367,49.962,65.21
543.4,2250.0,74.943,2250.544,5.713,30.936,32.996,49.982,65.185
543.5,2250.0,74.992,2248.861,5.728,31.666,34.422,49.99,65.173
543.6,2250.0,75.112,2251.424,5.705,30.03,36.384,50.0,65.169
543.7,2250.0,74.93,2251.516,5.742,29.27,37.986,49.991,65.124
543.8,2250.0,74.921,2249.66,5.765,29.884,38.362,50.01,65.095
543.9,2250.0,75.051,2249.918,5.783,28.704,36.712,50.032,65.056
544.0,2250.0,75.033,2250.543,5.752,29.726,37.724,50.063,65.023
544.1,2250.0,74.989,2251.411,5.773,29.242,37.918,50.009,65.069
544.2,2250.0,74.925,2252.211,5.75,29.975,37.973,50.019,65.036
544.3,2250.0,74.865,2251.72,5.754,30.96,36.708,49.983,65.083
544.4,2250.0,74.897,2252.71,5.791,30.195,36.588,49.975,65.05
544.5,2250.0,74.823,2251.361,5.817,30.134,35.55,49.931,65.107
544.6,2250.0,74.915,2251.575,5.797,29.608,37.057,49.925,65.171
544.7,2250.0,74.897,2250.37,5.762,28.656,36.044,49.911,65.121
544.8,2250.0,74.981,2251.865,5.725,29.922,36.131,49.953,65.133
544.9,2250.0,74.873,2249.106,5.699,29.253,35.208,49.968,65.204
545.0,2250.0,75.068,2250.186,5.71,28.556,34.453,49.96,65.247
545.1,2250.0,74.992,2251.16,5.731,29.118,33.562,49.982,65.302
545.2,2250.0,74.921,2251.832,5.718,30.266,33.782,49.979,65.288
545.3,2250.0,74.871,2250.735,5.678,29.828,35.017,49.963,65.272
545.4,2250.0,74.947,2251.83,5.724,28.48,34.745,49.944,65.243
545.5,2250.0,74.867,2252.734,5.758,29.041,36.359,49.9,65.296
545.6,2250.0,74.799,2252.412,5.744,30.001,35.026,49.894,65.319
545.7,2250.0,74.817,2249.944,5.698,31.167,35.58,49.917,65.321
545.8,2250.0,74.99,2248.392,5.744,30.635,37.584,49.915,65.363
545.9,2250.0,75.101,2246.609,5.697,30.772,39.192,49.954,65.433
546.0,2250.0,75.232,2246.731,5.677,29.934,37.347,49.994,65.375
546.1,2250.0,75.229,2249.555,5.729,29.222,37.139,49.99,65.377
546.2,2250.0,75.032,2247.55,5.728,28.798,39.016,50.015,65.409
546.3,2250.0,75.177,2249.154,5.751,28.994,40.361,50.049,65.352
546.4,2250.0,75.066,2248.254,5.745,28.356,41.773,50.019,65.352
546.5,2250.0,75.132,2249.759,5.73,28.266,39.962,50.05,65.424
546.6,2250.0,75.027,2249.405,5.776,29.763,39.75,50.078,65.441
546.7,2250.0,75.053,2248.025,5.784,28.583,40.153,50.094,65.478
546.8,2250.0,75.153,2248.514,5.797,29.552,39.881,50.082,65.47
546.9,2250.0,75.122,2250.427,5.804,29.576,40.02,50.068,65.495
547.0,2250.0,74.987,2250.196,5.752,28.256,38.527,50.089,65.535
547.1,2250.0,75.003,2248.794,5.787,28.714,40.145,50.065,65.529
547.2,2250.0,75.103,2246.996,5.728,27.95,40.217,50.029,65.49
547.3,2250.0,75.234,2247.864,5.726,29.105,39.589,50.002,65.431
547.4,2250.0,75.177,2247.324,5.769,28.038,39.258,50.039,65.467
547.5,2250.0,75.22,2248.209,5.725,27.627,40.731,50.019,65.409
547.6,2250.0,75.161,2249.587,5.675,28.092,39.912,50.017,65.375
547.7,2250.0,75.065,2248.035,5.695,26.923,41.553,50.024,65.341
547.8,2250.0,75.177,2249.079,5.693,27.099,42.363,50.042,65.384
547.9,2250.0,75.106,2251.626,5.737,27.635,42.46,50.019,65.44
548.0,2250.0,74.925,2252.452,5.729,28.307,42.863,50.064,65.457
548.1,2250.0,74.862,2253.638,5.705,29.564,41.789,50.112,65.488
548.2,2250.0,74.773,2251.043,5.675,30.851,40.074,50.059,65.543
548.3,2250.0,74.953,2252.368,5.702,29.815,41.69,50.029,65.479
548.4,2250.0,74.856,2251.208,5.668,29.479,40.608,50.016,65.456
548.5,2250.0,74.935,2250.623,5.715,30.207,40.234,50.028,65.441
548.6,2250.0,74.975,2248.805,5.755,28.996,41.687,50.019,65.384
548.7,2250.0,75.104,2248.784,5.809,30.418,40.335,50.028,65.446
548.8,2250.0,75.108,2249.775,5.752,29.579,40.118,50.029,65.484
548.9,2250.0,75.039,2251.55,5.731,30.022,38.456,50.003,65.526
549.0,2250.0,74.912,2249.898,5.689,30.105,38.83,50.001,65.553
549.1,2250.0,75.028,2251.61,5.709,31.633,40.47,49.991,65.537
549.2,2250.0,74.905,2251.312,5.675,31.067,41.244,49.989,65.474
549.3,2250.0,74.924,2252.929,5.681,31.782,41.364,49.974,65.455
549.4,2250.0,74.805,2251.323,5.67,32.096,41.835,49.969,65.408
549.5,2250.0,74.915,2250.931,5.694,32.373,43.543,49.936,65.356
549.6,2250.0,74.941,2252.341,5.711,32.914,44.981,49.896,65.356
549.7,2250.0,74.838,2251.235,5.688,32.865,44.386,49.867,65.418
549.8,2250.0,74.914,2249.393,5.7,31.621,44.656,49.886,65.416
549.9,2250.0,75.044,2250.443,5.698,31.2,42.318,49.889,65.382
550.0,2250.0,74.969,2249.656,5.735,32.517,43.147,49.924,65.345
550.1,2250.0,75.025,2250.759,5.687,31.84,43.089,49.953,65.413
550.2,2250.0,74.947,2249.377,5.746,30.429,44.431,49.974,65.415
550.3,2250.0,75.044,2248.53,5.701,29.204,44.407,49.951,65.36
550.4,2250.0,75.106,2248.279,5.738,30.53,45.398,49.971,65.369
550.5,2250.0,75.127,2250.908,5.785,29.816,44.578,49.94,65.434
550.6,2250.0,74.941,2249.183,5.762,29.4,43.598,49.953,65.438
550.7,2250.0,75.063,2249.819,5.717,28.241,41.16,49.983,65.38
550.8,2250.0,75.019,2247.68,5.75,28.511,40.338,49.995,65.362
550.9,2250.0,75.173,2246.556,5.767,29.232,39.309,49.981,65.311
551.0,2250.0,75.258,2248.399,5.769,28.626,38.196,50.03,65.256
551.1,2250.0,75.132,2247.498,5.758,27.646,36.82,49.985,65.223
551.2,2250.0,75.199,2248.114,5.723,28.087,37.154,49.937,65.177
551.3,2250.0,75.159,2250.097,5.676,28.357,38.486,49.928,65.169
551.4,2250.0,75.02,2251.064,5.682,28.415,36.822,49.918,65.224
551.5,2250.0,74.951,2251.799,5.678,29.175,38.429,49.969,65.204
551.6,2250.0,74.896,2251.449,5.739,28.348,36.755,49.993,65.168
551.7,2250.0,74.918,2251.038,5.769,27.168,36.511,49.985,65.172
551.8,2250.0,74.945,2252.439,5.781,28.476,34.897,49.968,65.136
551.9,2250.0,74.843,2253.528,5.803,27.619,34.991,50.021,65.206
552.0,2250.0,74.76,2250.702,5.784,27.502,34.522,50.012,65.262
552.1,2250.0,74.957,2249.759,5.819,28.588,33.495,50.003,65.316
552.2,2250.0,75.023,2248.721,5.862,29.991,32.358,50.048,65.378
552.3,2250.0,75.098,2247.213,5.843,30.643,33.743,50.001,65.386
552.4,2250.0,75.209,2246.62,5.871,32.071,34.772,49.982,65.356
552.5,2250.0,75.256,2248.771,5.883,33.458,36.254,49.952,65.428
552.6,2250.0,75.108,2248.946,5.827,33.176,34.94,49.909,65.435
552.7,2250.0,75.097,2248.396,5.853,31.819,34.832,49.934,65.425
552.8,2250.0,75.138,2247.755,5.809,32.829,35.502,49.903,65.486
552.9,2250.0,75.187,2248.774,5.777,34.029,36.098,49.859,65.443
553.0,2250.0,75.118,2248.917,5.816,35.283,35.079,49.912,65.424
553.1,2250.0,75.11,2250.353,5.818,34.004,33.572,49.954,65.48
553.2,2250.0,75.009,2248.642,5.86,32.464,33.967,49.945,65.47
553.3,2250.0,75.131,2251.328,5.803,31.246,32.999,49.942,65.481
553.4,2250.0,74.941,2251.807,5.825,29.793,34.288,49.901,65.512
553.5,2250.0,74.904,2252.044,5.813,30.434,33.513,49.896,65.505
553.6,2250.0,74.884,2252.795,5.793,31.468,35.151,49.85,65.456
553.7,2250.0,74.826,2251.43,5.809,31.461,35.903,49.819,65.431
553.8,2250.0,74.919,2249.192,5.821,30.923,35.852,49.826,65.484
553.9,2250.0,75.077,2247.326,5.769,30.733,37.584,49.84,65.421
554.0,2250.0,75.213,2248.866,5.731,31.841,36.18,49.806,65.464
554.1,2250.0,75.107,2250.473,5.674,30.308,36.03,49.802,65.469
554.2,2250.0,74.994,2252.587,5.652,31.444,36.888,49.796,65.431
554.3,2250.0,74.841,2250.257,5.665,32.299,35.942,49.783,65.44
554.4,2250.0,75.004,2251.062,5.691,31.472,36.465,49.77,65.396
554.5,2250.0,74.946,2251.429,5.674,32.276,37.495,49.725,65.41
554.6,2250.0,74.917,2251.806,5.714,30.979,38.201,49.722,65.424
554.7,2250.0,74.888,2252.2,5.665,30.287,36.619,49.719,65.397
554.8,2250.0,74.856,2252.23,5.683,31.499,36.259,49.717,65.42
554.9,2250.0,74.85,2253.353,5.736,31.368,37.551,49.745,65.443
555.0,2250.0,74.766,2250.993,5.781,30.535,37.928,49.709,65.465
555.1,2250.0,74.929,2251.449,5.815,30.026,38.984,49.684,65.497
555.2,2250.0,74.895,2251.477,5.784,30.168,39.162,49.641,65.445
555.3,2250.0,74.89,2251.579,5.821,29.89,40.95,49.646,65.461
555.4,2250.0,74.88,2249.987,5.832,30.07,38.879,49.687,65.478
555.5,2250.0,74.992,2248.365,5.85,31.549,39.633,49.692,65.527
555.6,2250.0,75.108,2248.396,5.865,29.865,37.981,49.691,65.528
555.7,2250.0,75.109,2246.787,5.815,30.253,39.529,49.727,65.52
555.8,2250.0,75.227,2249.511,5.789,30.855,40.264,49.746,65.578
555.9,2250.0,75.037,2250.304,5.786,31.625,39.992,49.79,65.625
556.0,2250.0,74.981,2250.091,5.824,30.775,41.726,49.761,65.611
556.1,2250.0,74.996,2250.008,5.827,30.706,39.542,49.719,65.589
556.2,2250.0,75.002,2249.329,5.833,30.735,40.386,49.751,65.61
556.3,2250.0,75.051,2249.882,5.811,29.882,38.185,49.721,65.597
556.4,2250.0,75.012,2247.987,5.774,31.34,37.992,49.766,65.599
556.5,2250.0,75.148,2249.724,5.81,30.603,39.887,49.741,65.59
556.6,2250.0,75.027,2250.959,5.799,31.29,39.106,49.75,65.617
556.7,2250.0,74.939,2252.56,5.851,30.131,38.944,49.76,65.576
556.8,2250.0,74.822,2250.955,5.874,29.754,37.934,49.81,65.541
556.9,2250.0,74.933,2251.053,5.864,29.868,37.112,49.795,65.548
557.0,2250.0,74.924,2250.516,5.797,30.455,35.944,49.848,65.555
557.1,2250.0,74.961,2251.0,5.749,30.831,36.904,49.86,65.559
557.2,2250.0,74.926,2252.285,5.798,29.288,37.726,49.842,65.52
557.3,2250.0,74.832,2251.072,5.827,28.46,38.796,49.832,65.584
557.4,2250.0,74.915,2252.83,5.772,27.364,38.136,49.827,65.575
557.5,2250.0,74.787,2251.268,5.716,27.658,39.085,49.8,65.577
557.6,2250.0,74.894,2248.632,5.683,28.771,40.425,49.8,65.591
557.7,2250.0,75.081,2249.445,5.71,29.819,41.227,49.821,65.564
557.8,2250.0,75.025,2250.197,5.705,30.266,41.61,49.806,65.604
557.9,2250.0,74.972,2249.183,5.73,29.775,39.352,49.772,65.574
558.0,2250.0,75.044,2249.533,5.737,29.935,38.577,49.808,65.603
558.1,2250.0,75.02,2247.427,5.772,30.35,38.526,49.769,65.558
558.2,2250.0,75.172,2248.736,5.724,29.831,38.708,49.788,65.537
558.3,2250.0,75.083,2251.211,5.78,29.78,39.177,49.799,65.572
558.4,2250.0,74.908,2250.904,5.739,31.273,39.97,49.78,65.504
558.5,2250.0,74.927,2251.144,5.69,32.622,40.581,49.761,65.535
558.6,2250.0,74.909,2252.344,5.736,32.724,40.346,49.807,65.484
558.7,2250.0,74.821,2252.587,5.787,32.916,41.365,49.832,65.541
558.8,2250.0,74.799,2251.991,5.767,34.328,41.46,49.869,65.502
558.9,2250.0,74.837,2249.511,5.772,34.677,40.354,49.882,65.558
559.0,2250.0,75.012,2247.996,5.724,32.607,40.415,49.892,65.561
559.1,2250.0,75.121,2249.154,5.736,32.165,39.639,49.881,65.503
559.2,2250.0,75.042,2248.895,5.702,33.454,41.031,49.924,65.438
559.3,2250.0,75.062,2251.253,5.701,32.425,40.12,49.902,65.391
559.4,2250.0,74.895,2252.804,5.675,33.525,40.027,49.932,65.437
559.5,2250.0,74.781,2253.946,5.693,32.932,40.546,49.946,65.462
559.6,2250.0,74.694,2254.106,5.68,33.616,41.973,49.952,65.443
559.7,2250.0,74.676,2254.71,5.717,32.37,40.788,49.982,65.484
559.8,2250.0,74.625,2255.162,5.684,32.369,41.788,49.98,65.545
559.9,2250.0,74.585,2253.316,5.735,32.396,40.783,49.994,65.6
560.0,2250.0,74.708,2253.147,5.771,33.079,40.902,50.039,65.659
560.1,2250.0,74.714,2252.299,5.801,32.203,38.64,49.993,65.684
560.2,2250.0,74.77,2250.867,5.842,32.474,39.83,49.985,65.61
560.3,2250.0,74.868,2248.502,5.871,33.793,40.972,50.004,65.556
560.4,2250.0,75.037,2249.905,5.912,32.81,39.075,50.015,65.514
560.5,2250.0,74.939,2248.898,5.843,33.827,37.319,50.028,65.45
560.6,2250.0,75.011,2250.881,5.838,34.309,38.348,50.057,65.461
560.7,2250.0,74.871,2248.781,5.771,32.28,39.273,50.058,65.449
560.8,2250.0,75.02,2250.002,5.751,33.549,37.696,50.01,65.518
560.9,2250.0,74.934,2250.515,5.748,33.879,37.473,50.05,65.551
561.0,2250.0,74.897,2252.276,5.718,34.545,38.651,50.094,65.528
561.1,2250.0,74.77,2250.757,5.683,33.247,39.017,50.068,65.511
561.2,2250.0,74.875,2248.525,5.701,32.619,38.311,50.034,65.51
561.3,2250.0,75.034,2247.87,5.683,32.734,37.323,50.052,65.542
561.4,2250.0,75.084,2246.088,5.702,33.072,35.749,50.012,65.481
561.5,2250.0,75.215,2247.481,5.71,34.119,37.153,49.983,65.459
561.6,2250.0,75.122,2248.934,5.681,35.259,38.425,49.997,65.435
561.7,2250.0,75.022,2249.56,5.736,34.403,36.832,50.018,65.485
561.8,2250.0,74.979,2247.953,5.77,34.401,35.883,50.005,65.468
561.9,2250.0,75.095,2249.973,5.754,34.946,37.607,50.03,65.429
562.0,2250.0,74.954,2251.252,5.698,34.823,39.351,50.061,65.386
562.1,2250.0,74.862,2250.988,5.688,35.067,38.888,50.069,65.427
562.2,2250.0,74.879,2251.707,5.706,33.704,37.934,50.087,65.498
562.3,2250.0,74.826,2249.117,5.682,32.519,37.384,50.098,65.472
562.4,2250.0,75.008,2247.891,5.655,33.158,38.616,50.12,65.514
562.5,2250.0,75.098,2248.247,5.656,33.251,37.015,50.066,65.496
562.6,2250.0,75.076,2248.442,5.685,31.603,38.664,50.05,65.432
562.7,2250.0,75.065,2249.386,5.682,30.9,37.233,50.083,65.426
562.8,2250.0,75.0,2249.195,5.686,31.238,37.084,50.118,65.475
562.9,2250.0,75.015,2251.537,5.699,29.88,37.834,50.15,65.542
563.0,2250.0,74.848,2252.709,5.731,29.561,37.625,50.149,65.483
563.1,2250.0,74.762,2252.491,5.685,29.362,36.838,50.11,65.446
563.2,2250.0,74.772,2250.468,5.642,28.075,37.475,50.129,65.45
563.3,2250.0,74.913,2248.971,5.605,27.698,38.012,50.071,65.466
563.4,2250.0,75.02,2250.931,5.625,27.42,38.867,50.032,65.418
563.5,2250.0,74.881,2252.622,5.683,27.046,38.775,50.039,65.421
563.6,2250.0,74.758,2249.775,5.645,26.03,38.642,49.989,65.428
563.7,2250.0,74.958,2248.611,5.629,26.966,38.457,49.952,65.458
563.8,2250.0,75.042,2249.88,5.638,27.496,40.068,50.001,65.404
563.9,2250.0,74.953,2247.545,5.623,26.491,41.563,50.039,65.44
564.0,2250.0,75.121,2248.151,5.578,26.154,43.095,50.049,65.489
564.1,2250.0,75.082,2247.335,5.561,25.414,40.655,50.004,65.435
564.2,2250.0,75.143,2249.31,5.576,25.788,38.589,50.01,65.426
564.3,2250.0,75.006,2248.666,5.546,25.129,37.287,50.003,65.48
564.4,2250.0,75.054,2249.13,5.513,25.44,39.124,49.955,65.492
564.5,2250.0,75.023,2249.229,5.488,24.918,37.632,49.975,65.516
564.6,2250.0,75.017,2250.155,5.538,23.991,37.328,49.966,65.457
564.7,2250.0,74.952,2250.965,5.611,24.968,36.768,49.951,65.446
564.8,2250.0,74.894,2249.719,5.681,25.625,36.653,49.987,65.497
564.9,2250.0,74.981,2251.824,5.743,25.909,38.267,49.96,65.507
565.0,2250.0,74.831,2250.588,5.724,26.274,37.406,49.995,65.469
565.1,2250.0,74.916,2248.376,5.712,25.694,36.956,50.007,65.523
565.2,2250.0,75.074,2248.936,5.66,27.186,36.891,50.047,65.473
565.3,2250.0,75.037,2248.816,5.683,27.002,35.486,50.021,65.426
565.4,2250.0,75.047,2249.698,5.667,26.487,34.256,50.022,65.382
565.5,2250.0,74.986,2251.087,5.67,27.435,35.186,50.03,65.399
565.6,2250.0,74.887,2252.704,5.68,27.37,35.735,50.052,65.384
565.7,2250.0,74.769,2252.529,5.649,26.31,34.161,50.025,65.447
565.8,2250.0,74.777,2253.028,5.628,26.187,35.37,50.023,65.471
565.9,2250.0,74.737,2251.157,5.67,26.853,35.881,50.052,65.471
566.0,2250.0,74.865,2252.4,5.718,28.254,36.498,50.039,65.506
566.1,2250.0,74.774,2249.92,5.756,29.491,36.887,50.038,65.56
566.2,2250.0,74.948,2250.395,5.783,29.177,38.11,49.987,65.574
566.3,2250.0,74.914,2249.226,5.722,29.357,38.8,50.03,65.556
566.4,2250.0,74.997,2247.152,5.706,29.986,39.491,49.976,65.584
566.5,2250.0,75.147,2248.928,5.727,31.385,38.473,49.929,65.604
566.6,2250.0,75.025,2248.796,5.718,31.892,37.535,49.973,65.638
566.7,2250.0,75.036,2247.564,5.759,31.728,39.1,49.975,65.61
566.8,2250.0,75.127,2248.106,5.798,30.876,38.159,49.98,65.619
566.9,2250.0,75.092,2247.297,5.825,29.402,37.289,49.979,65.608
567.0,2250.0,75.154,2247.751,5.775,30.418,36.362,49.951,65.585
567.1,2250.0,75.126,2247.628,5.775,30.91,35.795,49.913,65.584
567.2,2250.0,75.138,2250.409,5.735,32.302,37.089,49.918,65.548
567.3,2250.0,74.943,2252.083,5.757,31.087,38.95,49.941,65.535
567.4,2250.0,74.822,2252.738,5.806,29.921,39.836,49.912,65.532
567.5,2250.0,74.772,2253.894,5.754,30.933,39.384,49.902,65.551
567.6,2250.0,74.684,2251.211,5.738,32.162,40.405,49.875,65.576
567.7,2250.0,74.87,2249.328,5.701,30.883,42.161,49.852,65.534
567.8,2250.0,75.003,2247.613,5.691,31.372,41.194,49.885,65.506
567.9,2250.0,75.127,2248.984,5.637,31.022,42.964,49.904,65.552
568.0,2250.0,75.033,2247.291,5.645,31.332,40.942,49.923,65.556
568.1,2250.0,75.156,2246.095,5.702,30.695,40.504,49.895,65.525
568.2,2250.0,75.246,2248.52,5.692,30.498,41.636,49.889,65.459
568.3,2250.0,75.079,2249.719,5.659,29.808,42.962,49.937,65.4
568.4,2250.0,74.996,2251.874,5.61,29.89,43.42,49.959,65.386
568.5,2250.0,74.842,2250.461,5.638,28.811,43.993,50.007,65.389
568.6,2250.0,74.94,2251.933,5.6,28.405,41.491,50.046,65.424
568.7,2250.0,74.833,2250.632,5.558,28.627,41.298,50.017,65.373
568.8,2250.0,74.923,2250.169,5.62,28.588,41.586,49.992,65.395
568.9,2250.0,74.955,2251.522,5.616,27.75,42.638,49.96,65.383
569.0,2250.0,74.858,2251.318,5.573,28.705,41.877,49.991,65.418
569.1,2250.0,74.87,2252.155,5.593,28.997,43.073,49.945,65.396
569.2,2250.0,74.808,2251.33,5.592,28.902,43.244,49.942,65.398
569.3,2250.0,74.863,2251.132,5.605,29.367,41.323,49.993,65.374
569.4,2250.0,74.875,2250.761,5.577,28.111,42.778,50.031,65.382
569.5,2250.0,74.9,2251.711,5.54,29.582,42.246,50.04,65.443
569.6,2250.0,74.83,2251.51,5.588,28.33,40.956,50.038,65.498
569.7,2250.0,74.842,2249.189,5.557,28.686,39.688,50.078,65.544
569.8,2250.0,75.005,2251.294,5.574,28.383,40.25,50.022,65.494
569.9,2250.0,74.856,2248.928,5.55,27.901,41.074,50.035,65.52
570.0,2250.0,75.023,2247.758,5.587,27.496,42.449,50.028,65.571
570.1,2250.0,75.109,2246.537,5.588,26.432,42.148,50.007,65.597
570.2,2250.0,75.201,2248.881,5.581,26.738,43.522,50.013,65.627
570.3,2250.0,75.039,2248.896,5.627,26.787,42.416,50.016,65.58
570.4,2250.0,75.039,2250.528,5.604,26.145,40.086,50.011,65.589
570.5,2250.0,74.924,2252.353,5.609,26.37,38.621,50.016,65.554
570.6,2250.0,74.792,2251.936,5.576,25.315,38.441,50.056,65.492
570.7,2250.0,74.818,2252.122,5.629,26.57,37.204,50.006,65.455
570.8,2250.0,74.801,2249.378,5.695,27.808,35.673,49.98,65.41
570.9,2250.0,74.995,2248.341,5.647,27.962,35.548,50.026,65.443
571.0,2250.0,75.07,2247.417,5.633,29.505,35.947,50.018,65.491
571.1,2250.0,75.139,2247.416,5.634,28.624,34.505,49.975,65.551
571.2,2250.0,75.144,2249.013,5.61,29.794,32.924,50.018,65.509
571.3,2250.0,75.034,2247.557,5.605,31.107,32.595,49.979,65.483
571.4,2250.0,75.14,2247.592,5.637,30.861,31.849,49.941,65.5
571.5,2250.0,75.142,2247.876,5.609,31.032,31.389,49.9,65.511
571.6,2250.0,75.126,2249.533,5.597,31.128,32.382,49.893,65.504
571.7,2250.0,75.01,2249.997,5.601,29.99,32.016,49.866,65.478
571.8,2250.0,74.978,2249.122,5.647,30.005,32.506,49.848,65.454
571.9,2250.0,75.041,2249.801,5.617,28.609,31.684,49.821,65.508
572.0,2250.0,74.994,2248.749,5.587,28.017,31.431,49.805,65.473
572.1,2250.0,75.069,2250.713,5.613,26.907,32.815,49.793,65.463
572.2,2250.0,74.931,2250.914,5.599,28.178,33.838,49.777,65.45
572.3,2250.0,74.915,2251.718,5.623,28.345,33.637,49.807,65.398
572.4,2250.0,74.856,2250.713,5.623,27.464,34.64,49.795,65.403
572.5,2250.0,74.925,2250.699,5.66,26.82,35.463,49.791,65.347
572.6,2250.0,74.925,2250.603,5.676,27.822,34.316,49.822,65.39
572.7,2250.0,74.93,2251.811,5.677,29.184,33.039,49.834,65.425
572.8,2250.0,74.843,2253.182,5.739,28.578,34.664,49.798,65.496
572.9,2250.0,74.741,2250.181,5.717,27.448,33.891,49.816,65.476
573.0,2250.0,74.951,2249.687,5.728,28.882,35.18,49.861,65.533
573.1,2250.0,74.986,2249.521,5.746,27.785,35.191,49.835,65.522
573.2,2250.0,74.998,2249.66,5.753,28.974,35.234,49.807,65.504
573.3,2250.0,74.989,2248.454,5.716,29.452,34.469,49.764,65.477
573.4,2250.0,75.076,2248.667,5.773,29.195,34.891,49.731,65.456
573.5,2250.0,75.064,2251.059,5.768,29.387,33.41,49.755,65.46
573.6,2250.0,74.894,2251.392,5.769,29.581,34.042,49.753,65.517
573.7,2250.0,74.869,2250.439,5.765,28.541,34.094,49.778,65.457
573.8,2250.0,74.935,2248.054,5.788,27.394,33.261,49.744,65.482
573.9,2250.0,75.105,2249.811,5.776,27.278,32.868,49.708,65.423
574.0,2250.0,74.982,2251.971,5.818,27.612,32.613,49.705,65.439
574.1,2250.0,74.828,2253.251,5.768,28.194,33.769,49.694,65.501
574.2,2250.0,74.732,2250.698,5.75,28.418,33.809,49.693,65.521
574.3,2250.0,74.91,2251.835,5.775,28.99,34.213,49.719,65.586
574.4,2250.0,74.827,2251.68,5.791,27.989,35.18,49.745,65.567
574.5,2250.0,74.835,2252.979,5.814,28.005,36.003,49.721,65.592
574.6,2250.0,74.739,2250.326,5.764,28.189,37.519,49.69,65.616
574.7,2250.0,74.924,2250.54,5.73,29.731,38.199,49.74,65.571
574.8,2250.0,74.908,2248.331,5.681,29.991,37.877,49.788,65.581
574.9,2250.0,75.066,2250.619,5.65,28.804,37.922,49.786,65.523
575.0,2250.0,74.904,2250.506,5.695,28.279,37.373,49.779,65.54
575.1,2250.0,74.911,2248.028,5.704,29.234,36.318,49.818,65.585
575.2,2250.0,75.088,2250.115,5.707,28.549,38.32,49.862,65.533
575.3,2250.0,74.942,2249.159,5.657,27.607,39.49,49.856,65.551
575.4,2250.0,75.01,2247.411,5.693,28.215,38.9,49.904,65.528
575.5,2250.0,75.137,2247.482,5.717,27.53,37.557,49.953,65.581
575.6,2250.0,75.137,2246.192,5.674,27.001,37.1,49.951,65.521
575.7,2250.0,75.234,2246.994,5.702,27.865,38.53,49.927,65.568
575.8,2250.0,75.183,2248.715,5.756,29.449,40.351,49.972,65.539
575.9,2250.0,75.065,2246.819,5.797,30.924,41.275,49.953,65.594
576.0,2250.0,75.203,2246.03,5.751,31.161,41.748,49.959,65.627
576.1,2250.0,75.265,2249.194,5.799,31.79,41.847,50.005,65.588
576.2,2250.0,75.045,2251.596,5.843,33.224,41.916,49.983,65.535
576.3,2250.0,74.874,2251.201,5.867,33.563,39.55,49.947,65.587
576.4,2250.0,74.9,2248.785,5.912,32.68,40.189,49.986,65.575
576.5,2250.0,75.071,2248.804,5.943,32.864,38.264,49.956,65.516
